miR,GSM1021014,GSM1021015,GSM1021016,GSM1021017,GSM1021019,GSM1021020,GSM1021021,GSM1021022,GSM1021023,GSM1021024,GSM1021026,GSM1021038,GSM1021039,GSM1021040,GSM1021042,GSM1021043,GSM1021044,GSM1021045,GSM1021046,GSM1021047,GSM1021048,GSM1021049,GSM1021051,GSM1021052,GSM1021055,GSM1021060,GSM1021061,GSM1021062,GSM1021063,GSM1021064,GSM1021065,GSM1021067,GSM1021069,GSM1021070,GSM1021071,GSM1021072,GSM1021073,GSM1021078,GSM1021080,GSM1021082,GSM1021083,GSM1021084,GSM1021086,GSM1021087
hsa-miR-34c-3p,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0.924313215,0,0,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-34c-5p,0.824469678,0.000469439,0,1.888982949,0.536433711,0.099038027,0.544990959,0,0.484895594,1.323642223,1.47482388,0.846026326,0,0,0,0,0.426133323,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,1.593000388,0.044966127,0.043245014,0.036047876,0.707711485,0.43464783,0,0,1.846753956,0,0,0,0.000210173,1.427961028,3.045198148,0.493243553,0.152286117,0.310262706,0.528126843
hsa-miR-361-3p,3.506924995,3.104581722,2.245286235,3.149864938,3.134813182,3.538780354,3.405507913,3.291632065,2.924850218,2.911289648,2.911289648,2.61236207,2.548471325,2.009521591,2.564041135,1.969992557,2.037535075,2.245286235,2.33051656,2.662512674,1.783400498,3.197211484,2.837117046,2.548471325,2.695824537,0,1.86038934,0,0,0,1.219215914,2.726303974,0.865520658,2.953166176,0,2.564041135,2.33051656,2.534191149,2.302707719,0,1.673018732,0.865520658,1.673018732,2.578867505
hsa-miR-361-5p,6.28962553,6.930377383,5.637435521,5.804732895,5.51444633,6.668284347,5.672120112,6.061938109,5.420391545,5.089669711,5.542788778,5.420391545,5.542788778,4.857943175,4.943665504,5.637435521,5.337062632,5.274051435,5.177135544,5.478698449,4.671870891,6.628165727,5.710094112,6.366912134,5.37000481,4.563493623,5.804732895,5.033537101,5.710094112,5.124812242,5.741279291,5.337062632,5.478698449,5.274051435,5.061289641,4.62071995,4.83084203,5.4480574,4.350156542,5.204957798,5.572643291,5.274051435,5.089669711,4.778132501
hsa-miR-362-3p,2.089376242,0.000469439,0.244530191,2.415027617,3.554392902,0,1.795111502,2.564041135,3.310252395,1.554635774,2.646155917,3.554392902,2.519805284,2.400202687,2.476718533,2.695824537,2.593606658,1.747316292,1.648833739,1.808006742,2.7122715,2.215580827,0.000104359,3.339848903,0.855883373,0,0.073169839,0.271914459,0.39393591,0,0,0,0,2.967862222,0,0.888872321,1.721255835,1.795111502,0.000688884,0,0.784131182,0,2.646155917,1.648833739
hsa-miR-362-5p,5.637435521,5.840519617,4.350156542,4.943665504,5.005379822,5.51444633,4.887859426,5.177135544,4.974950586,4.396413896,4.887859426,4.802989424,3.923131844,4.420569428,3.865734802,4.350156542,4.646481086,4.563493623,4.237074311,4.563493623,4.47035214,6.024932903,4.696680295,6.534567045,3.941958198,3.272466251,6.254179667,3.743409843,4.167457934,3.538780354,4.420569428,4.254898713,4.47035214,4.62071995,3.905566196,5.204957798,3.388919362,4.592350987,4.778132501,4.62071995,6.28962553,4.723866654,4.563493623,3.83004867
hsa-miR-363,0,0.000469439,0,0,2.791744106,0,0,0,2.146091542,1.526599028,1.648833739,0.793025762,2.159004299,0,1.47482388,1.928823294,2.534191149,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,3.149864938,0,0,0,0,0,0,0,0,0,1.2884626,0,0,0,0.000210173,0.000688884,0,0,0,0,1.388897642
hsa-miR-363*,0,0.000469439,0.747260573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0.784131182,0,0.110023335,0.116054058,0,4.10311273,0,0,0.130395125,0,0,0,0,0.000210173,0.000688884,0.416604994,0,0.085901245,0.278261267,0
hsa-miR-365,3.941958198,4.442918641,3.491563956,3.651968315,3.83004867,3.586921049,3.707088085,3.570606843,3.865734802,4.189436769,3.98193863,3.525091255,3.388919362,3.388919362,3.223639942,3.743409843,3.149864938,4.279327522,3.84809489,4.10311273,3.223639942,4.396413896,4.350156542,3.724778413,4.374995302,4.254898713,2.037535075,4.299891624,3.941958198,3.941958198,4.83084203,3.98193863,3.812010791,4.211440925,4.374995302,4.279327522,3.79651237,3.724778413,4.083653451,3.604510202,5.124812242,4.001280655,3.724778413,3.79651237
hsa-miR-367,0,0.000469439,1.955894582,0.426133323,0,0.366893363,0.667265724,0,0,0,1.192782785,0.32640384,0,0,0.855883373,0,0,1.118642239,0.000210173,1.016775354,0,0.001629967,0.000104359,0,0,0.737558317,0,0.08311809,0,0,0,0,0,0,1.130694699,3.104581722,0,0.000210173,0.000688884,0,0.260568135,0,0,0
hsa-miR-367*,0,0.000469439,0.361728149,0,0,0,0,0,1.47482388,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0.598794406,0,0,2.200478379,0.332719806,0,0.755905171,0,0,0,0,0,0,0,0.000210173,0.000688884,1.888982949,0.564571306,0,0,0
hsa-miR-369-3p,1.62121968,0.000469439,0,1.462322639,1.605955667,0,0,1.635115657,1.733143855,0.993479631,0.520798859,0,0,0,0,0.580547785,1.415237303,0.000469439,0.000210173,1.821928449,0.727730631,1.401521514,0.000104359,0.865520658,0,1.323642223,0.182348727,1.721255835,0,0.073169839,0.355871213,1.733143855,2.760741598,0,0,1.710613927,0,0.000210173,0.000688884,0.020580374,3.239660542,1.27734253,0,0.935576818
hsa-miR-369-5p,0,1.539540547,0,0,0,0.073169839,0,0,0.657343196,1.462322639,1.180990354,0.755905171,0,0,0,0,0,0.000469439,0.000210173,1.053419917,1.462322639,0.001629967,0.000104359,0,0,0,1.888982949,0.677396164,0,0,0,0,0.267019796,0,0,1.388897642,0.667265724,1.192782785,0.000688884,0,0.993479631,0,0,0.645995406
hsa-miR-370,0,0.000469439,0,0,0,0.114703561,0.355871213,0,0,0,0,0,0,1.539540547,0.44702054,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,1.760060413,0,1.969992557,0,0,0,0,0,0,1.86038934,0.000210173,0.000688884,0,0,0,0.511347528,1.299668612
hsa-miR-371-3p,0,0.000469439,0,0,0,0,0,0,0,0.402101838,0,0,0,0,0.402101838,0,0,0.000469439,0.000210173,2.37E-05,1.514700281,0.001629967,0.000104359,0,0,0,0,0,0,0,0.23569893,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-371-5p,0,1.928823294,2.760741598,0,2.159004299,1.808006742,2.896779212,2.61236207,0.677396164,2.776053194,0,2.504502275,2.953166176,3.707088085,3.104581722,2.676827419,3.257059712,4.021781361,3.045198148,2.791744106,3.506924995,2.245286235,3.272466251,2.808936121,0.553974371,4.538620572,0.06012722,3.339848903,0,0,1.514700281,3.325885189,0.263665459,2.26026349,0.138153622,1.943023464,3.423385611,2.593606658,2.009521591,0.012324717,3.651968315,0,2.967862222,3.491563956
hsa-miR-372,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0.163686095,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-373,0,1.450754003,0,0.332719806,0,0.103970565,0,0,0.616968435,0.44702054,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,1.105126696,0.416604994,0.824469678,0,0,0.103970565,0,3.438166393,0,1.347776058,0.60854242,0,0,0,1.14211655,0.000210173,0.000688884,0,0,0,0.124342687,0
hsa-miR-373*,0,0.000469439,0,2.037535075,2.370657099,0,1.077964695,0,0,2.200478379,0,2.133501657,1.579780641,0.888872321,2.133501657,1.347776058,1.914909542,0.000469439,0.000210173,2.461688915,2.400202687,0.001629967,0.000104359,1.696708487,0.544990959,2.808936121,0,0.299228919,0,0,0,0,0,0,0.380026229,0,0,0.000210173,2.103987353,0.110023335,0,0,0,0.747260573
hsa-miR-374a,2.445586662,0.000469439,0.320319124,2.880593495,4.32590301,0,1.981381985,2.695824537,3.98193863,2.28768034,3.777238544,4.62071995,4.857943175,3.884994217,3.941958198,4.299891624,4.350156542,2.146091542,3.98193863,2.760741598,3.076165078,1.994937893,0.000104359,4.124833952,1.928823294,1.955894582,3.076165078,2.776053194,3.272466251,3.456623181,3.83004867,2.564041135,3.98193863,4.237074311,4.646481086,1.066427085,2.982328296,3.166519652,3.076165078,1.747316292,2.578867505,3.223639942,3.423385611,3.149864938
hsa-miR-374a*,2.062622329,0.000469439,0.173270438,1.180990354,1.053419917,1.27734253,0,0,1.566691648,0.846026326,0.39393591,0,0.764478754,0,0,0,0.667265724,0.000469439,0.000210173,2.37E-05,0.924313215,1.415237303,1.016775354,1.462322639,2.050500585,1.091513188,0,2.146091542,2.578867505,0,0.855883373,2.343430149,2.519805284,0,0.764478754,1.928823294,0.689067049,0.000210173,0.000688884,0.033612506,2.924850218,3.570606843,0.43464783,0
hsa-miR-374b,0.876556614,0.000469439,0,2.370657099,3.884994217,0.30433669,1.487570754,2.430407623,3.423385611,2.61236207,3.388919362,4.32590301,4.001280655,3.525091255,3.84809489,3.812010791,4.514803547,2.676827419,3.310252395,2.504502275,1.943023464,2.461688915,0.000104359,4.001280655,1.514700281,0,0.192183321,2.593606658,2.118586816,0,3.79651237,1.501420083,1.526599028,3.525091255,2.791744106,0.755905171,2.489484758,2.7122715,3.239660542,2.037535075,0.179064697,0.598794406,3.182340094,1.943023464
hsa-miR-374b*,2.146091542,1.981381985,0.351757685,0.598794406,0.811535269,1.834923617,0,1.47482388,0.855883373,0.657343196,1.206598562,0.865520658,0,0,0,0,0.544990959,0.000469439,0.000210173,1.028977239,0,0.001629967,1.180990354,1.943023464,2.07651485,1.2884626,0.043245014,2.009521591,1.86038934,0.179064697,2.159004299,1.450754003,2.174050278,0,4.083653451,1.62121968,0,1.554635774,1.873635642,0.211754859,2.953166176,0.345657928,0,0.44702054
hsa-miR-375,8.800085785,9.239851506,7.711322335,8.3809158,7.462185096,9.009419795,8.518852375,8.865655157,7.324369869,7.104662093,7.239395197,6.138497045,5.4480574,5.305828257,6.841423146,4.538620572,6.44761097,7.195043886,6.710833519,5.804732895,6.328453775,8.202020921,8.3809158,4.592350987,6.930377383,6.328453775,6.758694481,6.886181608,6.175217141,6.138497045,4.778132501,7.324369869,6.800394784,7.711322335,5.005379822,7.420080313,6.668284347,6.930377383,7.018849089,6.668284347,5.710094112,6.976582023,6.099762759,6.44761097
hsa-miR-376a,2.911289648,3.554392902,1.26367178,3.438166393,3.456623181,2.646155917,2.880593495,3.257059712,3.538780354,0.426133323,2.953166176,0,1.374651983,0.553974371,0.773683463,1.066427085,1.635115657,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0.200777926,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0.387381152,0.320319124
hsa-miR-376a*,0,1.26367178,0.271914459,0.590355018,0.727730631,0,2.133501657,0,1.053419917,0.590355018,0,0,0,0,0,0,0.972575963,0.000469439,0.000210173,2.37E-05,0,1.648833739,0.000104359,0,0,1.684799117,0.121948762,0,0.056329236,0,0,0,1.006149806,0,2.837117046,0.598794406,0,0.000210173,0.000688884,0.214954974,0.972575963,1.955894582,0.624458783,0
hsa-miR-376b,0,0.000469439,0,0,0.553974371,0,0,0,0,0,0.689067049,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0.13583788,0,0,0.231412232,0,1.539540547,0,0,0,0,0.000210173,0.000688884,0.409673442,2.118586816,0,0,0
hsa-miR-376c,4.211440925,3.637377979,3.506924995,4.211440925,4.420569428,3.724778413,3.98193863,4.279327522,4.279327522,3.166519652,4.041391975,2.023012579,2.38360787,1.62121968,1.821928449,1.684799117,2.953166176,0.000469439,2.062622329,2.37E-05,1.566691648,1.760060413,0.000104359,0.564571306,0.961712261,0,0,0,0.042199263,0,0,0,0,0,0,0.636201884,0,0.000210173,0.000688884,0.157730468,1.27734253,0,1.501420083,2.159004299
hsa-miR-377,3.637377979,1.86038934,0.463370514,3.014832448,3.651968315,3.291632065,2.646155917,3.076165078,3.405507913,2.430407623,3.83004867,0.961712261,1.994937893,1.514700281,1.335273767,0.984357361,1.902280955,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,1.251862187,1.206598562,0,0,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0.689067049,1.028977239
hsa-miR-377*,0.727730631,0.000469439,0,0,0,0.084393048,0,0,0,0.83520271,0,0,0,0.260568135,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0.130395125,0,0.081246433,1.902280955,3.884994217,0,0.257116704,0,3.456623181,0.972575963,0,0.000210173,0.000688884,0,0.60854242,0,1.154593848,0
hsa-miR-378,6.930377383,8.082838352,6.496902677,6.328453775,5.37000481,7.755448959,6.024932903,6.534567045,5.305828257,5.710094112,5.51444633,4.442918641,2.896779212,4.237074311,4.041391975,4.041391975,4.751026073,4.887859426,4.62071995,4.514803547,4.974950586,6.099762759,5.572643291,4.374995302,4.914990422,5.005379822,2.7122715,4.857943175,1.47482388,4.914990422,3.076165078,3.941958198,4.723866654,4.563493623,0.865520658,5.51444633,4.671870891,4.62071995,4.723866654,2.911289648,4.514803547,5.572643291,4.211440925,4.671870891
hsa-miR-378*,4.538620572,5.51444633,4.538620572,4.723866654,4.10311273,5.337062632,4.063364105,4.751026073,4.396413896,4.167457934,4.32590301,3.119354194,0.57276422,2.726303974,2.646155917,2.430407623,3.743409843,3.149864938,2.849598651,2.274756668,3.388919362,3.941958198,3.119354194,1.760060413,2.880593495,0,0.345657928,0.257116704,0,0,1.566691648,1.566691648,1.721255835,2.999607704,0.935576818,3.119354194,2.953166176,0.000210173,2.629382005,0,0.645995406,3.79651237,2.38360787,3.239660542
hsa-miR-379,2.924850218,1.747316292,0.71776041,2.400202687,2.18622139,0.361728149,2.037535075,2.274756668,2.370657099,0,2.445586662,0,0,0,0,0,1.105126696,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0.01284859,0,0,0,0
hsa-miR-379*,0,0.000469439,0,0,0,0.484895594,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0.402101838,1.016775354,0,0,1.821928449,0,0,0,0,0,0,1.360079356,0,0,0.000210173,0.000688884,3.149864938,0,0,0,0
hsa-miR-380,0,1.415237303,0,0,0.773683463,0,0.361728149,1.593000388,0.553974371,0.43464783,0.332719806,0.28351289,0.773683463,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0.737558317,0,0.616968435,0,0.260568135,0.037428776,0,1.981381985,0,0.773683463,0,0,0,0,0.000210173,0.000688884,0.032682569,2.726303974,0,0.06012722,0
hsa-miR-380*,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,1.593000388,0,0,0,0,0,0,0,0.000210173,0.000688884,0.111922679,0,0,0,0
hsa-miR-381,3.197211484,4.802989424,3.884994217,3.491563956,3.223639942,4.041391975,3.604510202,3.525091255,3.325885189,2.38360787,2.967862222,0.30433669,1.167470676,1.635115657,0.755905171,0.764478754,1.077964695,2.415027617,0.000210173,2.37E-05,0.689067049,0.001629967,0.000104359,0,0,0,0,0,0.044966127,3.029934937,0,0,0,0,0.773683463,0,1.219215914,0.000210173,0.000688884,0,0,0,0,0.727730631
hsa-miR-382,1.539540547,0.000469439,0.19636494,0.320319124,0.824469678,0.824469678,1.028977239,0,1.347776058,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,1.514700281,0,0,0,1.167470676,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0.218291632,0.972575963
hsa-miR-383,0,0.000469439,0.865520658,0.793025762,0,0.081246433,1.347776058,0,0.598794406,0,0,0,0,0.667265724,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,1.62121968,0,3.79651237,0.214954974,2.999607704,0.043903626,1.401521514,1.943023464,0,2.07651485,0,3.865734802,0,0,0.000210173,0.000688884,1.028977239,1.462322639,0.207709914,0,0
hsa-miR-384,0,0.000469439,0.645995406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0.636201884,0,0,0,2.215580827,0,1.526599028,0.095745283,0,0,0,0,1.721255835,0,0.000210173,0.000688884,0.314766677,0,0,0,0
hsa-miR-409-3p,3.014832448,3.257059712,1.335273767,1.994937893,2.089376242,1.605955667,2.215580827,2.593606658,2.519805284,2.564041135,3.09097306,1.635115657,1.105126696,1.118642239,1.783400498,1.593000388,2.103987353,2.38360787,1.795111502,1.981381985,1.042503778,2.316414729,2.924850218,2.118586816,0.91223565,1.042503778,0,0,0,0,0,3.059056005,0.176363426,2.274756668,0,0,2.18622139,1.928823294,3.104581722,0,0.897860067,0,2.18622139,2.534191149
hsa-miR-409-5p,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0.046662195,0,0,0,0,0,0,0.332719806,1.462322639,0,1.969992557,0.000688884,1.439870071,0,0,0.089706655,0
hsa-miR-410,0.624458783,1.914909542,0.32640384,1.914909542,1.808006742,0.83520271,0.972575963,0.91223565,1.648833739,0.463370514,2.519805284,0.598794406,1.27734253,0.267019796,0,0,1.487570754,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,1.834923617,0,0,0,0.138153622,0,0,0,0,0.000210173,0.000688884,0,0,3.884994217,0,0
hsa-miR-411,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0.83520271,0,0,0
hsa-miR-411*,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0.103970565,0,0,0,2.38360787,0,0,0,0,0,0,0.000210173,0.000688884,3.637377979,0,0,0,0
hsa-miR-412,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-421,0,0.000469439,0,0,1.077964695,1.251862187,0,0,0,0,0,0.945821902,1.795111502,1.230321306,1.028977239,1.206598562,2.118586816,0.000469439,1.2884626,2.37E-05,0,0.001629967,0.000104359,1.514700281,0,0,0.124342687,3.325885189,0.636201884,0,0,0,0.3387261,1.14211655,3.688968135,0,1.487570754,0.000210173,0.000688884,0.049204275,2.476718533,0,0.222468128,1.514700281
hsa-miR-422a,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0.935576818,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,5.672120112,0,0,0,0.118090637,0,2.18622139,0,1.241005105,0.000210173,0.000688884,0.707711485,0,0.416604994,0,0
hsa-miR-423-3p,0,2.461688915,2.662512674,0.463370514,0.544990959,1.994937893,1.808006742,1.783400498,2.07651485,1.26367178,0.667265724,0.314766677,0,1.323642223,1.26367178,1.251862187,1.347776058,1.167470676,1.192782785,1.593000388,0.855883373,0.001629967,0.000104359,0,2.821983801,0,0,2.33051656,0,0.260568135,2.274756668,1.994937893,1.130694699,2.037535075,0.020580374,0,1.808006742,2.050500585,2.050500585,0,1.86038934,3.104581722,1.401521514,1.994937893
hsa-miR-423-5p,3.059056005,3.905566196,2.880593495,2.967862222,3.104581722,4.083653451,3.291632065,3.372814876,2.504502275,2.967862222,2.593606658,3.310252395,3.223639942,3.029934937,3.029934937,3.076165078,3.651968315,2.791744106,2.548471325,2.938773065,2.200478379,3.405507913,2.38360787,1.86038934,3.619077465,1.118642239,0,0,1.873635642,1.2884626,2.023012579,1.795111502,0,2.821983801,0.182348727,0,2.146091542,2.023012579,0.000688884,0,0.528126843,0,2.215580827,2.28768034
hsa-miR-424,2.776053194,0.000469439,1.206598562,2.548471325,3.98193863,0,2.445586662,2.646155917,3.812010791,2.593606658,3.525091255,4.563493623,4.10311273,3.865734802,3.423385611,3.619077465,3.865734802,2.7122715,3.291632065,3.405507913,3.372814876,2.370657099,2.415027617,3.310252395,2.896779212,1.27734253,5.033537101,2.519805284,0.580547785,0,1.462322639,2.415027617,2.7122715,2.938773065,0,1.180990354,4.021781361,3.239660542,3.197211484,3.67090991,1.902280955,2.445586662,3.059056005,4.083653451
hsa-miR-424*,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,1.981381985,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0.271914459,0,1.821928449,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0.657343196
hsa-miR-425,6.175217141,6.216399854,5.60464848,5.637435521,5.943235306,6.024932903,6.061938109,6.099762759,5.804732895,5.420391545,5.768543474,6.366912134,6.254179667,5.478698449,5.804732895,5.337062632,6.024932903,6.216399854,6.061938109,6.328453775,6.216399854,6.710833519,6.710833519,6.254179667,6.366912134,4.887859426,6.40684544,4.696680295,5.305828257,5.51444633,4.144628657,5.768543474,5.768543474,6.216399854,5.542788778,5.9095804,5.572643291,5.943235306,5.741279291,5.337062632,5.274051435,5.4480574,5.982868634,5.982868634
hsa-miR-425*,4.083653451,4.857943175,3.538780354,3.405507913,2.880593495,3.223639942,3.149864938,3.325885189,3.119354194,4.10311273,4.021781361,2.646155917,2.370657099,2.370657099,2.967862222,2.548471325,3.119354194,3.941958198,3.637377979,3.356426099,2.924850218,3.586921049,4.671870891,3.98193863,4.189436769,3.865734802,4.041391975,4.592350987,2.646155917,4.83084203,4.32590301,4.62071995,4.420569428,3.905566196,3.491563956,5.124812242,3.506924995,4.279327522,4.646481086,1.994937893,5.60464848,4.442918641,3.554392902,3.604510202
hsa-miR-429,7.65840159,7.420080313,6.710833519,7.239395197,7.239395197,7.324369869,7.239395197,7.420080313,7.060542857,6.216399854,7.281176188,7.462185096,7.368308516,7.150759122,7.420080313,6.841423146,7.281176188,7.324369869,7.060542857,7.239395197,7.104662093,7.65840159,7.515740434,7.368308516,7.239395197,6.800394784,7.813546719,7.104662093,7.368308516,6.930377383,6.976582023,7.104662093,7.65840159,7.515740434,7.104662093,7.150759122,7.368308516,7.86242627,7.711322335,7.515740434,6.628165727,7.060542857,7.515740434,6.758694481
hsa-miR-431,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0.029021737,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-431*,2.343430149,2.896779212,1.27734253,2.159004299,0.499838262,3.491563956,2.676827419,2.999607704,1.539540547,0,0,1.374651983,0,1.251862187,1.593000388,0,0.677396164,2.849598651,1.118642239,1.783400498,1.648833739,3.637377979,3.076165078,0.935576818,1.747316292,0,2.924850218,0.160465189,0,0,0,0,0.71776041,1.180990354,2.159004299,0,0,0.000210173,0.000688884,1.514700281,0,0,1.487570754,1.684799117
hsa-miR-432,0.961712261,1.955894582,1.673018732,1.846753956,1.981381985,0.57276422,0.876556614,1.62121968,2.230782238,1.14211655,1.62121968,1.053419917,1.192782785,1.721255835,1.450754003,1.605955667,2.062622329,1.673018732,1.388897642,1.206598562,1.415237303,1.539540547,0.000104359,0,3.045198148,3.210999858,0,1.747316292,0.402101838,0.099038027,1.526599028,0.945821902,2.489484758,0,1.219215914,0,1.450754003,1.514700281,1.130694699,0.286446443,3.291632065,1.554635774,0.182348727,1.042503778
